emb1	emb2	emb3	emb4	emb5	emb6	emb7	emb8	emb9	emb10	emb11	emb12	emb13	emb14	emb15	emb16	emb17	emb18	emb19	emb20	emb21	emb22	emb23	emb24	emb25	emb26	emb27	emb28	emb29	emb30	emb31	emb32	emb33	emb34	emb35	emb36	emb37	emb38	emb39	emb40	emb41	emb42	emb43	emb44	emb45	emb46	emb47	emb48	emb49	emb50	emb51	emb52	emb53	emb54	emb55	emb56	emb57	emb58	emb59	emb60	emb61	emb62	emb63	emb64	label
-0.04454895	0.12479776	0.19604623	0.072179064	0.08849381	-0.04063256	0.2135576	-0.1628348	0.1411907	-0.2922799	-0.0051378305	-0.18924549	-0.10740316	-0.09321019	-0.21701097	-0.17252573	0.24698313	-0.015164927	0.002805566	-0.031145325	-0.08916853	-0.046641722	0.079613134	0.0760079	0.15176013	-0.087562524	0.11044586	0.025827806	0.109384775	-0.03463438	0.11044304	-0.053311303	0.13296415	-0.19475332	-0.015727129	0.019418843	0.12573414	0.09803113	-0.19374102	-0.18878481	0.088323206	-0.1531575	0.037106037	0.033203416	0.019800508	-0.24854249	0.013706211	-0.040511984	0.19057292	-0.02075281	-0.09692119	-0.12870839	-0.032964706	-0.1343565	-0.045092575	-0.17895895	0.026308661	-0.18661104	-0.07380988	-0.12489548	0.09196401	0.032343604	0.06937963	-0.15273447	1
0.011421188	0.23063685	0.20989567	-0.14010361	-0.0541351	-0.07850686	0.17536178	-0.14337017	0.0067162905	-0.1221495	0.23871064	-0.11711209	-0.1818673	0.110256836	-0.21224484	-0.02253193	0.11313556	-0.17718098	0.09743934	-0.051169164	-0.1426559	-0.1409741	-0.17880246	-0.12872377	0.13588066	-0.05604338	0.19479726	0.050632358	-0.11045586	0.108973786	0.12235021	-0.20397219	0.23532239	-0.08815232	-0.10066995	0.14087223	0.01370899	0.120306484	-0.031462412	0.06616131	-0.020393088	-0.13640521	0.09957062	-0.09871441	0.122436374	-0.054730102	-0.098876044	0.14093411	0.121472	0.21071582	-0.05490412	0.0033379025	0.09374078	0.057373494	0.021532064	0.14878255	-0.06819104	-0.1668472	-0.060938895	-0.13488287	-0.007859052	0.0723987	0.04577872	-0.012829533	1
-0.042967528	0.13834095	0.2006503	-0.02456588	0.089316025	0.012680475	0.24331641	-0.15583383	0.12318644	-0.28772753	0.103689864	-0.19294545	-0.094677314	-0.0627681	-0.27678913	-0.11256406	0.20338008	-0.032689966	0.08868682	-0.048390158	-0.123898186	-0.13511881	0.058328066	0.0060094297	0.1691398	-0.122800045	0.17996089	0.025822362	0.075446725	0.05327978	0.1587621	-0.033049814	0.178904	-0.16958183	-0.031725943	-0.0029889601	0.14049932	0.08671336	-0.15012342	-0.1407577	0.015499342	-0.16153014	0.04326859	-0.08724688	0.10236445	-0.15579222	0.040262297	-0.037414804	0.19088367	-0.017873779	-0.11181241	-0.05044294	0.08505433	-0.06126044	-0.08418131	-0.1232632	0.016620252	-0.21520942	-0.039338674	-0.12929824	0.023189696	0.060748268	0.10527394	-0.16403238	1
-0.035756834	0.1324327	0.18991557	-0.08394483	0.077849746	0.057843804	0.24718134	-0.13878718	0.11025326	-0.2771318	0.15399012	-0.18868832	-0.08828657	-0.030453589	-0.27930132	-0.023506694	0.13884318	-0.043403175	0.15734264	-0.045247726	-0.14791068	-0.1821463	0.022786984	-0.057202727	0.14165914	-0.14037757	0.21409342	0.018485423	0.040392905	0.096885845	0.18270774	-0.016347399	0.18689956	-0.12007485	-0.030953879	-0.032467745	0.12939562	0.09126982	-0.090839356	-0.1084829	-0.026205435	-0.15710232	0.063408956	-0.17104593	0.15120986	-0.08215193	0.06258565	-0.036514524	0.16354716	0.00026481616	-0.12541646	0.026476257	0.14607319	-0.016688397	-0.120688155	-0.06502316	0.039536484	-0.22979254	-0.0054009333	-0.12543157	-0.005054851	0.05934161	0.111340754	-0.12522866	1
0.04106866	0.23219119	0.20675293	-0.099928126	-0.008512722	-0.09809253	0.18554114	-0.17771682	0.013930656	-0.16074301	0.1894407	-0.16652906	-0.169929	0.0894266	-0.20994177	-0.07660408	0.17855668	-0.15151885	0.07969834	-0.044845592	-0.17483655	-0.12527674	-0.14137968	-0.06073256	0.16673157	-0.059578367	0.18025309	0.038595542	-0.10097291	0.06912471	0.103113696	-0.22231802	0.21409328	-0.108292475	-0.091410525	0.14433807	0.012700465	0.12225691	-0.05378618	0.012162635	-0.00068400154	-0.14329463	0.10282116	-0.07312218	0.12806454	-0.1243517	-0.10669017	0.11639437	0.13901672	0.19340804	-0.06297283	-0.055470303	0.08253111	0.026923068	0.039121546	0.10783288	-0.0689272	-0.19453205	-0.10260759	-0.14550412	0.020810897	0.069654286	0.044454806	-0.042311296	1
-0.03197022	0.11273381	0.20187837	-0.005004696	0.1120445	0.013717132	0.22439562	-0.15207116	0.112400144	-0.25454077	0.115755536	-0.17668357	-0.07875897	-0.058200754	-0.29211348	-0.16049738	0.2336851	-0.03543994	0.06284784	-0.032270342	-0.09378188	-0.118232876	0.0747902	0.060178213	0.18628491	-0.110379	0.16735026	0.03804514	0.07942126	0.037810974	0.13167584	-0.023600813	0.1875828	-0.18093714	-0.035635293	0.031294756	0.13592298	0.074201494	-0.16601431	-0.13541329	0.012660766	-0.14592719	0.0074608717	-0.064178646	0.083783954	-0.14394057	0.015116643	-0.04580743	0.22042435	-0.032485466	-0.08400506	-0.09986837	0.08325185	-0.046775065	-0.053030904	-0.15863863	-0.003386179	-0.21946126	-0.052522436	-0.11282706	0.023241837	0.06610173	0.11965721	-0.1981962	1
0.08866955	0.2005148	0.17716885	-0.026767489	0.055558294	-0.11164755	0.19759765	-0.16509041	-0.01175117	-0.15446605	0.12235261	-0.19275098	-0.1396592	0.10114232	-0.18600339	-0.14266285	0.22923627	-0.12743163	0.03278467	-0.01589342	-0.18991485	-0.10581404	-0.107272476	0.055234686	0.21566604	-0.049773224	0.13186449	0.05723527	-0.10198806	-0.004566445	0.048376232	-0.22474788	0.18093827	-0.12251344	-0.11586314	0.1740936	-0.019944735	0.14000657	-0.07819429	-0.070695564	0.038291976	-0.13899514	0.05141607	-0.019260356	0.106760986	-0.1814056	-0.166089	0.110053375	0.1564489	0.16667026	-0.042260453	-0.13530013	0.06652181	-0.032015566	0.069100834	0.06916443	-0.05257321	-0.21408723	-0.13934755	-0.12662783	0.020084405	0.05957154	0.026279783	-0.07643992	1
-0.058718897	0.12255511	0.19780196	0.06561988	0.08063467	-0.046833772	0.20463157	-0.17929791	0.1546692	-0.2907912	-0.01965573	-0.19020915	-0.112919465	-0.10684149	-0.19764504	-0.17520133	0.24859914	-0.0038294746	-0.0025723139	-0.014905542	-0.090011135	-0.030707847	0.083497316	0.08597898	0.14051598	-0.06950377	0.1133312	0.026018832	0.10337874	-0.040768087	0.109482974	-0.06618204	0.12266864	-0.1935681	0.002906307	0.028453022	0.13468355	0.08628365	-0.19631362	-0.17864871	0.08072139	-0.14085445	0.053983763	0.04608399	0.015837375	-0.24946684	0.015637822	-0.060332485	0.19246113	-0.004788663	-0.09119791	-0.13684005	-0.052996572	-0.13614689	-0.039267726	-0.18465334	0.01095679	-0.17924194	-0.07475493	-0.14231595	0.10308923	0.019731041	0.05798892	-0.1531274	1
-0.033584103	0.12575147	0.1918423	-0.09261449	0.0816276	0.059519887	0.24597162	-0.13553599	0.10817902	-0.26035118	0.1693699	-0.17974989	-0.080840394	-0.026594585	-0.28757232	-0.04678227	0.14669475	-0.04538951	0.14805889	-0.043288633	-0.13866553	-0.17980886	0.029032227	-0.037676968	0.15944326	-0.13224742	0.21671577	0.02522044	0.039106123	0.101287	0.17471203	-0.015218776	0.19366923	-0.12517606	-0.03257353	-0.022436302	0.13388024	0.081403926	-0.09958209	-0.10265036	-0.03565526	-0.1522674	0.04707114	-0.17032251	0.15691406	-0.06922282	0.04909528	-0.03831087	0.17584023	-0.0058823284	-0.11851156	0.013650393	0.15341315	-0.007474581	-0.10476868	-0.06934619	0.023281988	-0.23061663	-0.0058935815	-0.12186909	-0.017131919	0.06227508	0.11726598	-0.14798167	1
-0.038695164	0.14815408	0.2104438	0.0036284924	0.091278344	0.014070593	0.24435657	-0.16006069	0.12733673	-0.28872406	0.07846115	-0.20073447	-0.09493266	-0.055663332	-0.27638686	-0.08560422	0.19042727	-0.035520688	0.1008621	-0.05662046	-0.117287524	-0.14863494	0.03932763	-0.0051270584	0.153487	-0.12918165	0.18137845	0.022827022	0.074294195	0.036321662	0.16178581	-0.027379997	0.16278231	-0.16663739	-0.058654815	-0.0028535635	0.13359168	0.115343824	-0.13993758	-0.15637454	0.03783657	-0.18306151	0.061879463	-0.08335155	0.074797906	-0.18023318	0.060876414	-0.031519115	0.16347961	-0.017600467	-0.10824052	-0.05820605	0.08380975	-0.08322735	-0.10398972	-0.11163067	0.037259392	-0.20952334	-0.051753387	-0.1311717	0.026610507	0.05061174	0.10626137	-0.14235342	1
