emb1	emb2	emb3	emb4	emb5	emb6	emb7	emb8	emb9	emb10	emb11	emb12	emb13	emb14	emb15	emb16	emb17	emb18	emb19	emb20	emb21	emb22	emb23	emb24	emb25	emb26	emb27	emb28	emb29	emb30	emb31	emb32	emb33	emb34	emb35	emb36	emb37	emb38	emb39	emb40	emb41	emb42	emb43	emb44	emb45	emb46	emb47	emb48	emb49	emb50	emb51	emb52	emb53	emb54	emb55	emb56	emb57	emb58	emb59	emb60	emb61	emb62	emb63	emb64	label
0.228396	0.08533664	-0.14101031	-0.032400306	0.042568155	0.005114165	0.074522965	-0.057156302	-0.06470897	0.0048923315	0.03260056	0.3014711	-0.08893077	-0.013424087	-0.06862767	-0.03746544	-0.09789363	0.040966652	-0.0485735	0.11299557	-0.080719635	0.041459493	0.1279797	-0.11833903	-0.025273236	-0.2071844	-0.06612685	0.037357774	0.056745548	0.27969402	0.20888793	-0.22657627	-0.11414314	0.058937598	0.12254504	0.016745545	0.13270542	-0.15136936	0.11976416	-0.17605288	-0.2629552	0.13388713	0.046171427	0.08861546	-0.1464982	-0.010191094	0.07196356	0.14607707	-0.20520385	-0.032239318	-0.17527896	-0.020674229	0.21102788	-0.29905695	0.034591302	0.04593088	-0.07517445	-0.009072244	0.046021037	0.014016357	-0.14465502	0.015933365	0.058811024	0.027124327	0
0.11348441	-0.1126721	-0.045521215	0.028565973	0.06288627	0.022679942	0.15678555	0.050814588	-0.0067421813	0.100309074	0.03504207	0.031995963	-0.14955375	0.12457068	-0.17027439	-0.12845	-0.13159955	0.02683878	-0.028462503	0.13333489	-0.113975935	0.060785696	0.1846897	0.14957315	-0.00066562014	0.028270341	-0.18163353	0.1341024	0.1700871	-0.0893872	0.12434459	-0.16323707	-0.07981183	0.2719658	0.25626773	0.05179309	-0.070734404	-0.20410311	-0.0541206	-0.14783438	-0.032713547	0.06836775	0.16132048	0.24417037	-0.041463017	0.16635665	0.09068084	0.28664318	0.11337726	-0.03186026	0.01982788	-0.04641985	0.17126471	-0.14499591	-0.06758195	-0.07642551	-0.0587821	-0.06371579	0.01460601	0.19431886	0.073331654	-0.07255553	0.16096355	0.1109847	0
0.1930684	0.19204456	-0.20468464	-0.09448059	0.037210003	-0.060120028	0.097911246	-0.08637244	0.0172592	0.0051645944	0.152603	0.31685656	0.060940772	0.064803794	-0.09883158	0.009830512	-0.06916015	0.0580523	0.01825477	0.2568527	-0.09307653	0.14970908	0.14720935	-0.07395038	-0.02422088	-0.19959435	-0.07120014	0.016151732	0.13270663	0.0706222	0.2181899	-0.21253078	-0.1479437	0.13980949	0.119046494	0.05436948	0.048786756	-0.08908031	0.17494899	-0.039328434	-0.19212255	0.1314036	-0.05980312	0.17793185	-0.043617055	0.040396977	0.013209098	0.14752202	0.03911952	-0.0038264678	-0.09438648	0.003256343	0.2595495	-0.22255155	0.03255634	-0.069245204	-0.08248703	0.016817288	-0.025484147	0.21458969	-0.06825848	0.06972507	-0.05576595	0.04150328	0
0.09195985	-0.13465902	-0.07144825	0.07168837	0.04251244	0.09345762	0.122433305	0.041008383	0.0046657375	-0.023997998	0.14960998	0.05168207	-0.12251696	0.29593137	-0.21731274	0.0012798633	-0.16361594	0.042939804	-0.074766636	0.19046092	0.030943459	0.177551	0.21280247	0.108821586	-0.06441977	-0.002038835	-0.23246293	0.044140276	0.0998832	-0.032006092	0.12823342	-0.086631656	-0.099006146	0.21801646	0.04387237	0.03104778	-0.01604126	0.07646562	0.06704903	-0.22062606	0.017445179	0.09761806	-0.033747207	0.21681291	0.022250192	0.010418397	-0.042572208	0.39329663	0.09959357	0.08569746	-0.19960031	0.023894807	0.03759726	-0.20487092	-0.046417147	-0.058420677	0.035920776	-0.009447662	0.043295413	0.17565781	-0.026566137	-0.06903809	-0.11692511	0.104059935	0
-0.0028120764	0.06455651	-0.11180322	-0.117008194	0.048162706	-0.04231196	0.21541385	-0.13708708	0.09736969	0.02803267	0.040389463	0.19752644	-0.054225575	0.14540377	-0.12326908	0.008156895	-0.21808614	0.025496123	-0.04883582	0.21084729	-0.046423517	0.052531667	0.10537435	-0.10730417	0.17483607	-0.1763565	0.014045874	-0.2168403	0.03588134	-0.00035235472	0.1448827	-0.09311579	0.11522102	0.11532094	0.07404865	0.03397869	-0.008982896	-0.1256155	0.049043387	-0.22828871	-0.1830372	0.1644969	-0.15588409	0.30197978	-0.07883377	-0.04485055	-0.14011207	0.26013514	0.15591125	-0.055858094	-0.2019245	0.02367574	0.0078121796	-0.15571105	0.0520669	0.014406787	0.037951376	-0.026686996	0.013336422	0.26126462	0.026998157	0.006585668	-0.016571313	0.062010136	0
0.31867307	-0.0681031	0.11170562	0.055719547	0.06837121	0.04044978	0.028847745	-0.02593239	0.027728084	-0.089310825	-0.044510216	0.2206851	-0.17031667	0.0031239218	0.01728716	0.058439154	0.0063147005	-0.2043833	-0.07391281	0.1001368	0.030646512	0.06676364	-0.071171924	0.08715153	0.011967318	-0.042947933	-0.24275415	0.19548635	0.054378495	0.19625767	-0.0031233178	-0.18070123	-0.07471478	0.27353156	0.061210908	0.054838516	0.068213336	-0.049773328	0.11670062	-0.1403649	-0.050861143	0.112441644	-0.051252916	-0.006513525	-0.08238271	0.12194267	0.16983074	0.07728575	-0.084854685	-0.027040139	-0.13516578	0.10642484	0.08236278	-0.28042072	-0.07119044	0.0249528	0.2981217	-0.22861187	0.1678176	0.083291546	0.082116194	-0.0433493	-0.09289454	0.07179017	0
-0.032908887	0.1954004	0.06565433	-0.12076588	-0.1042193	-0.15465531	-0.12913774	-0.18164949	-0.06435661	0.12344515	0.11222021	0.14041333	0.2624725	0.012575539	0.18834761	-0.0089485105	-0.0642561	0.059349515	0.027241027	-0.07402784	-0.15021947	-0.09565316	0.10923746	-0.04329799	0.12856415	-0.06471793	0.11126448	-0.1555934	-0.22582003	0.095497265	-0.040464498	0.12297031	-0.039490767	-0.21094266	0.0925425	0.11375463	-0.07468313	-0.09308998	-0.056108832	-0.0033502383	-0.08907479	-0.10503525	0.067703575	0.024657007	-0.03266544	-0.1943846	-0.057024986	-0.038407527	0.21015477	0.012942494	-0.13805062	0.0043371785	-0.011193027	-0.082927905	-0.12396042	0.23449676	-0.1925745	-0.18653339	-0.16005364	0.14321518	0.16703631	-0.21226195	-0.08822881	0.123674974	0
-0.023766983	0.043275163	-0.13659534	-0.085021965	0.059465952	-0.009194104	0.1333485	-0.15754922	0.1047892	0.11313428	0.069202736	0.23745158	0.017519183	0.13765575	-0.04127282	-0.02674359	-0.23527062	0.08415221	0.035818033	0.20255592	-0.04434347	0.040962018	0.095873356	-0.13791412	0.19826515	-0.15143576	0.08352098	-0.20883462	0.0069810953	-0.03541544	0.10757765	-0.077902704	0.14430992	0.087631226	0.10536085	0.02552929	-0.06278906	-0.1656989	0.087389186	-0.21951869	-0.15900987	0.1160693	-0.15054742	0.343261	-0.0691179	-0.03425166	-0.13204882	0.21877159	0.18196465	-0.07517546	-0.18613535	0.031340666	-0.0133208055	-0.117494434	0.0704491	0.016005434	-0.03341382	-0.028655132	0.02542509	0.25978288	0.06117005	-0.040888026	0.05624136	0.012312181	0
0.274874	-0.086106524	-0.107743874	-0.15065256	-0.09437963	-0.009369352	0.23710918	0.089352235	0.14642277	-0.054394998	0.07846525	-0.08100891	-0.058936547	-0.06869678	-0.06268048	-0.08319933	0.020783704	-0.07565279	0.085976996	-0.15348879	0.044273734	0.15781492	0.25276232	-0.063539535	0.006659865	-0.010880413	-0.22547385	-0.050766677	0.033458605	-0.10920082	0.0778631	-0.029020837	0.22920312	-0.017349733	-0.13061838	-0.15663692	-0.029725637	-0.07828467	0.22556096	0.061983712	-0.12826514	0.17379424	-0.006948366	-0.026827738	0.27558374	0.078359686	0.0144177	0.12547505	0.10996047	-0.024994921	0.11887002	-0.16131276	0.062014103	-0.14544189	-0.023301389	-0.19412315	0.015751218	0.1707014	-0.14958206	-0.023349203	0.008143612	-0.15447277	-0.18640608	-0.13869137	0
-0.03272461	0.19431505	0.06451346	-0.120317474	-0.10487372	-0.15332603	-0.12912169	-0.18278247	-0.06453129	0.124540046	0.113439746	0.14153099	0.26189727	0.012663332	0.18826184	-0.009759368	-0.0640962	0.05942058	0.026922405	-0.07440533	-0.15017232	-0.0956507	0.10972203	-0.043570887	0.12899294	-0.06369692	0.11180905	-0.15646154	-0.22546093	0.095518336	-0.04032742	0.12301558	-0.038485523	-0.21092665	0.09201889	0.11404432	-0.07376536	-0.09316014	-0.055395126	-0.0047745705	-0.08935659	-0.104334936	0.06685715	0.02533127	-0.032294773	-0.19410783	-0.057654396	-0.03740354	0.21003783	0.011970797	-0.13900402	0.004974247	-0.011642707	-0.08401664	-0.123565316	0.23441085	-0.19228613	-0.18651706	-0.15904352	0.14380324	0.16702273	-0.2124985	-0.08833079	0.12432864	0
